date,horizon,target,actual,naive,arima,var,ridge,lasso,rf,xgb
2006-06-01,3,unrate,4.7,4.6,4.5610090586247125,4.595719712454665,4.5234414256794055,4.6835149197808965,4.702990280054482,4.701870918273926
2006-06-01,6,infl_yoy,1.9687026754164672,3.977272727272729,3.3901704532276504,3.448645806208745,4.322954918132571,3.9668342050211858,2.963152451612858,3.198304414749145
2006-06-01,6,unrate,4.5,4.6,4.521708570768027,4.658364115247175,4.7943023494223045,4.83378397401205,4.838328263174734,4.650574684143066
2006-07-01,1,infl_yoy,4.104669061056954,4.1817243159525175,4.013417427884168,4.023947501476138,3.822495735276061,3.9327475394411815,3.633636754102085,3.649638414382935
2006-07-01,1,unrate,4.7,4.6,4.5825992336966905,4.592193687518628,4.633200175931542,4.729131261184564,4.638894358990684,4.66247034072876
2006-07-01,3,infl_yoy,2.012072434607637,4.1817243159525175,3.738565371769031,3.8071927368245713,4.101856422986711,3.9141863956556793,3.263290010699261,2.991795539855957
2006-07-01,3,unrate,4.5,4.6,4.555445165545356,4.603895800562541,4.661859006994416,4.716422089490518,4.70103628961338,4.618259906768799
2006-07-01,6,infl_yoy,2.5239777889954462,4.1817243159525175,3.4771561061263467,3.5625688778910627,3.5662525412588097,3.4706668483589675,2.8873299806009443,2.954997539520264
2006-07-01,6,unrate,4.4,4.6,4.531072842436871,4.676019125532553,4.6112274317216215,4.68990775254276,4.783232257805834,4.696839332580566
2006-08-01,1,infl_yoy,3.926568077511483,4.104669061056954,3.9550339094509233,3.931180206302295,4.052687329656863,3.8852544747569375,3.6887106794708338,3.555492639541626
2006-08-01,1,unrate,4.7,4.7,4.675694087244748,4.682211643940056,4.63728859643115,4.718949622672868,4.618007149794652,4.7020039558410645
2006-08-01,3,infl_yoy,1.4063284781516971,4.104669061056954,3.7212017337725145,3.751040020665066,3.482682808022859,3.7321221537404417,2.8600913041058686,2.6289925575256348
2006-08-01,3,unrate,4.4,4.7,4.686367644110725,4.756113414209893,4.758560604909941,4.779538259495885,4.620983141959186,4.599876403808594
2006-08-01,6,infl_yoy,2.075765178123423,4.104669061056954,3.4677352494450457,3.4778914086685018,3.04368305231282,3.09440384925636,2.59283028534737,2.27020263671875
2006-08-01,6,unrate,4.6,4.7,4.712596930947528,4.841917231072645,4.690956937721143,4.7342066665374185,4.752865775305991,4.662762641906738
2006-09-01,1,infl_yoy,2.012072434607637,3.926568077511483,3.7875586031624415,3.8204877473432615,1.7951803288456865,2.049415173815411,2.087412534649109,2.0670485496521
2006-09-01,1,unrate,4.5,4.7,4.684338202371896,4.732429725619128,4.722934342268875,4.63409528506352,4.578159473962569,4.6510748863220215
2006-09-01,3,infl_yoy,1.9687026754164672,3.926568077511483,3.604405502182708,3.64572024850008,3.215067565856039,3.1748107840757656,1.843735371563956,2.082072496414185
2006-09-01,3,unrate,4.5,4.7,4.678207387065007,4.802515030324077,4.839419765663656,4.742381595235166,4.606857722285492,4.675036907196045
2006-09-01,6,infl_yoy,2.420260782347028,3.926568077511483,3.377825280285085,3.389965999009512,2.5635501476644773,2.7784845430615457,1.8966409645745788,2.297919750213623
2006-09-01,6,unrate,4.5,4.7,4.680540198759887,4.890448089401512,4.790352660946989,4.76252962252145,4.817415077922144,4.863288402557373
2006-10-01,1,infl_yoy,1.4063284781516971,2.012072434607637,1.5115954109976242,1.5235227575345909,2.237681732086544,1.8209023019883943,1.4977676357609233,1.5108304023742676
2006-10-01,1,unrate,4.4,4.5,4.515357584199762,4.64838792550255,4.765822995839987,4.579598613212342,4.369571815439462,4.479954719543457
2006-10-01,3,infl_yoy,2.5239777889954462,2.012072434607637,2.0778785888401545,2.449363636468164,2.592939188067893,2.352049827180127,1.691589017056122,1.9669163227081297
2006-10-01,3,unrate,4.4,4.5,4.458456895773305,4.631340849394223,4.690937085343573,4.645304651792025,4.509745841679551,4.623541831970215
2006-10-01,6,infl_yoy,2.798197295943927,2.012072434607637,2.2352964558065715,2.2433774896953618,1.6693740283802947,1.8385607819553809,2.15037879183654,2.227548360824585
2006-10-01,6,unrate,4.4,4.5,4.380668829069744,4.639810110634673,4.692498794866763,4.74976657891905,4.844891973505934,4.901859760284424
2006-11-01,1,infl_yoy,1.9687026754164672,1.4063284781516971,1.87548734041497,2.075177046740619,2.771689934839372,2.22828325300525,1.7536123091904383,1.7062110900878906
2006-11-01,1,unrate,4.5,4.4,4.414551963755315,4.377937725488958,4.633104540688044,4.5453525343491,4.525750741926633,4.541177272796631
2006-11-01,3,infl_yoy,2.075765178123423,1.4063284781516971,2.0479623914517693,2.3278385564240427,2.3567038221877303,2.4408700460638224,2.016131503806533,2.153072595596313
2006-11-01,3,unrate,4.6,4.4,4.3945026515707335,4.3649074490619055,4.5145855835154425,4.658828483791076,4.578442021142198,4.5972747802734375
2006-11-01,6,infl_yoy,2.5929247633283525,1.4063284781516971,2.21701000656092,2.397513161926897,1.7190139613011366,1.7971916172438325,2.269460690407062,2.2672276496887207
2006-11-01,6,unrate,4.5,4.4,4.382229088472263,4.329903682927503,4.643450754569108,4.7383252955384005,4.780075110608362,4.820242881774902
2006-12-01,1,infl_yoy,2.5239777889954462,1.9687026754164672,2.0863054308519446,2.2968886404611166,2.3518506935340846,2.470063885737003,2.705913460242724,2.457185745239258
2006-12-01,1,unrate,4.4,4.5,4.444337960392139,4.486225909404864,4.45625881272959,4.495777084714158,4.415554231454819,4.477452278137207
2006-12-01,3,infl_yoy,2.420260782347028,1.9687026754164672,2.182324193015748,2.078667940187566,2.0512830107113063,2.1326311805056037,2.6747527949911847,2.4447991847991943
2006-12-01,3,unrate,4.5,4.5,4.392954736050847,4.4881057387057846,4.44983337396928,4.616961187028795,4.52925785478049,4.556360244750977
2006-12-01,6,infl_yoy,2.709885742672613,1.9687026754164672,2.309375258771342,2.273640364954753,1.7834058817116407,2.07956435048047,2.4362470415089224,2.549191236495972
2006-12-01,6,unrate,4.4,4.5,4.321406203110028,4.472720856513019,4.30232035393562,4.565817271702425,4.711835384830125,4.762356758117676
2007-01-01,1,infl_yoy,2.075765178123423,2.5239777889954462,2.6611341820786536,2.493159977983297,1.7401639652332077,1.8266746774131708,2.1092694202733218,2.18054461479187
2007-01-01,1,unrate,4.6,4.4,4.380160103224006,4.402837251210926,4.554620625031578,4.60015250821338,4.571048754927092,4.612777233123779
2007-01-01,3,infl_yoy,2.798197295943927,2.5239777889954462,2.5764155378219145,2.353303956224435,1.7223591732090582,2.0837940229803853,2.068120736411492,2.173969268798828
2007-01-01,3,unrate,4.4,4.4,4.321588109516612,4.369060153028597,4.490584309338129,4.652197024119582,4.509180790295607,4.514804840087891
2007-01-01,6,infl_yoy,2.692765113974227,2.5239777889954462,2.5905422765479,2.460993656194561,1.3959870146485407,1.6969034369417484,2.2784816921291067,2.393420696258545
2007-01-01,6,unrate,4.6,4.4,4.241285026290654,4.364783775389115,4.2800088839468575,4.530654343102182,4.766717756796284,4.666726112365723
2007-02-01,1,infl_yoy,2.420260782347028,2.075765178123423,1.8683391192815764,1.7516104914094996,2.5612313333409253,2.5313978367225825,2.352901909468909,2.209871768951416
2007-02-01,1,unrate,4.5,4.6,4.558023352978309,4.5808036958616425,4.581159070608056,4.570161329122412,4.477868087158799,4.5139031410217285
2007-02-01,3,infl_yoy,2.5929247633283525,2.075765178123423,2.129232877797248,2.072604247965128,2.061538663714415,2.080864771880357,2.42852791268974,2.3165085315704346
2007-02-01,3,unrate,4.5,4.6,4.565945345599894,4.610980202687898,4.568694977038575,4.541247800807686,4.498877194022224,4.467685699462891
2007-02-01,6,infl_yoy,2.317890586495808,2.075765178123423,2.270671160000016,2.104372409398488,1.058728202944946,1.494357428118382,2.4027379814005125,2.369080066680908
2007-02-01,6,unrate,4.7,4.6,4.589152961166732,4.600718713630996,4.406886792090613,4.524903271275219,4.757320653479569,4.724983215332031
2007-03-01,1,infl_yoy,2.798197295943927,2.420260782347028,2.762070520210891,2.751907589473106,2.619879568341423,2.579969074677127,2.76605883854365,2.8352012634277344
2007-03-01,1,unrate,4.4,4.5,4.517300385485358,4.487157573840257,4.552315167352968,4.447877929006651,4.429303253291256,4.420559406280518
2007-03-01,3,infl_yoy,2.709885742672613,2.420260782347028,2.3019985690562303,2.5459335507368994,2.508762460357348,2.5861529768505136,2.713878986322181,2.722153425216675
2007-03-01,3,unrate,4.4,4.5,4.529975391906492,4.495995945851551,4.484412722621357,4.474747938911491,4.446507614549603,4.382735729217529
2007-03-01,6,infl_yoy,1.897448478900876,2.420260782347028,2.271421118575596,2.6038155546296693,2.714665896758871,2.63258713686772,2.510077080009992,2.536407232284546
2007-03-01,6,unrate,4.6,4.5,4.562564749400933,4.500677220548777,4.612604748125819,4.539687606125648,4.639026056242356,4.709891319274902
2007-04-01,1,infl_yoy,2.5929247633283525,2.798197295943927,2.477957433919696,2.728463195327365,2.212110669764045,2.4459620664003148,2.666290626315006,2.708847522735596
2007-04-01,1,unrate,4.5,4.4,4.398353796757898,4.451954019052952,4.518699089832095,4.511958391245693,4.480062239813513,4.463684558868408
2007-04-01,3,infl_yoy,2.692765113974227,2.798197295943927,2.669520492533519,2.657448985035304,2.3761664726734595,2.44897023100338,2.8012716213787145,2.683578968048096
2007-04-01,3,unrate,4.6,4.4,4.361858649201851,4.391618174985762,4.464913152223426,4.510628883261368,4.454818912718663,4.488457679748535
2007-04-01,6,infl_yoy,2.8338264299802685,2.798197295943927,2.5232915339987483,2.656305602414653,3.265721332841594,3.1664417946081747,2.556927881663413,2.5027124881744385
2007-04-01,6,unrate,4.7,4.4,4.312861745852571,4.399087280743887,4.606941718236227,4.551551310885274,4.692816953050641,4.699917316436768
2007-05-01,1,infl_yoy,2.709885742672613,2.5929247633283525,2.490563502238119,2.4450665330569907,2.696264095025521,2.668035606993485,2.672337914236208,2.767155885696411
2007-05-01,1,unrate,4.4,4.5,4.486978134688571,4.454649528686271,4.379073579347941,4.400575054480753,4.437092431124947,4.457225322723389
2007-05-01,3,infl_yoy,2.317890586495808,2.5929247633283525,2.6785722455601,2.5809616463390634,2.046840886120179,2.3458673547202653,2.794752478036567,2.807089567184448
2007-05-01,3,unrate,4.7,4.5,4.498158636903138,4.462244470920796,4.472457222834431,4.459765105793944,4.524581313368196,4.5181427001953125
2007-05-01,6,infl_yoy,3.610698365527476,2.5929247633283525,2.705819879686226,2.5443235550082077,3.088338404002794,3.0571596413901747,2.7666411822709067,2.6533219814300537
2007-05-01,6,unrate,4.7,4.5,4.526527426850552,4.459656396047437,4.537161685843211,4.521221457363354,4.655670868604211,4.706917762756348
2007-06-01,1,infl_yoy,2.692765113974227,2.709885742672613,3.0783069611970366,2.8625523295053403,2.523136149694964,2.7038915032614828,2.7015501099286503,2.812664031982422
2007-06-01,1,unrate,4.6,4.4,4.398453277810379,4.386455301789155,4.495259166771123,4.581755861045701,4.546243937252493,4.510680198669434
2007-06-01,3,infl_yoy,1.897448478900876,2.709885742672613,2.6744483485049404,2.762444774100798,2.593937196002768,2.537698055445609,2.675535086525532,2.829841375350952
2007-06-01,3,unrate,4.6,4.4,4.362225064990014,4.385118387663748,4.578267781319161,4.608789464877718,4.576586229449939,4.582172870635986
2007-06-01,6,infl_yoy,4.373267326732666,2.709885742672613,2.7016023815990224,2.73332858290193,2.6368972172696714,2.6236763343886413,2.9751061125976213,2.7313175201416016
2007-06-01,6,unrate,4.7,4.4,4.308994786341886,4.395501885692098,4.636050291424613,4.716929504831,4.705777782111942,4.754519462585449
2007-07-01,1,infl_yoy,2.317890586495808,2.692765113974227,2.628766587318636,2.5788453700163485,2.214608826287674,2.410198417477818,2.39510214099117,2.618178129196167
2007-07-01,1,unrate,4.7,4.6,4.561227808115791,4.5944884206675685,4.644346621985616,4.698375813340821,4.611442593705177,4.639540672302246
2007-07-01,3,infl_yoy,2.8338264299802685,2.692765113974227,2.6398977204178817,2.517025949383437,2.6207741021783244,2.7783349785148834,2.6165409914704383,2.603434562683105
2007-07-01,3,unrate,4.7,4.6,4.584770891497008,4.640777557989283,4.668608911087528,4.730971160688412,4.602891269637383,4.605672359466553
2007-07-01,6,infl_yoy,4.108813392417532,2.692765113974227,2.6330560083926686,2.499661121499491,2.8415701174661394,2.992713990141298,2.4997866913643234,2.5401298999786377
2007-07-01,6,unrate,5.0,4.6,4.627358153562265,4.6559154774047,4.7934777657653,4.809497711897039,4.753217995642882,4.710582256317139
2007-08-01,1,infl_yoy,1.897448478900876,2.317890586495808,2.273380379077317,2.19870592448734,2.0533015526059697,2.063980690411756,1.885962536779934,2.0773239135742188
2007-08-01,1,unrate,4.6,4.7,4.684921821570337,4.696215210092118,4.678102427268348,4.64747520461538,4.617291435383625,4.612585544586182
2007-08-01,3,infl_yoy,3.610698365527476,2.317890586495808,2.4035170668857004,2.277029385728555,2.413573346499194,2.473356434545562,2.3304296971708003,2.4504427909851074
2007-08-01,3,unrate,4.7,4.7,4.724987879122027,4.770352828562171,4.799425864076446,4.805491883450888,4.659798531268037,4.660696983337402
2007-08-01,6,infl_yoy,4.294695655165981,2.317890586495808,2.466529540198519,2.293200171314726,2.59387473931085,2.7150994519048623,2.526342917736548,2.9715664386749268
2007-08-01,6,unrate,5.0,4.7,4.788511223397179,4.781715755166722,4.812861697653545,4.915171956660633,4.749724097261546,4.762885570526123
2007-09-01,1,infl_yoy,2.8338264299802685,1.897448478900876,1.9263644618094344,1.90499177970382,2.975929327597298,3.064328349500681,2.694158040857109,2.7633392810821533
2007-09-01,1,unrate,4.7,4.6,4.628135840983911,4.667009429802948,4.697741004320019,4.7127026844348086,4.628043855633391,4.647720813751221
2007-09-01,3,infl_yoy,4.373267326732666,1.897448478900876,2.1402487247256534,2.128288344351522,2.463859194027454,2.4889121629480084,2.8401913307043234,3.187347173690796
2007-09-01,3,unrate,4.7,4.6,4.636226354272482,4.666373746026316,4.81814807083483,4.813370630874614,4.61308706900697,4.660819053649902
2007-09-01,6,infl_yoy,4.142959270611968,1.897448478900876,2.281211877454445,2.1994497805248168,2.804491671969358,2.82285179646287,2.939898642126504,2.910808086395264
2007-09-01,6,unrate,4.9,4.6,4.636173304977234,4.660456060911028,4.90379847449336,4.853331000128959,4.768440112616643,4.721310615539551
2007-10-01,1,infl_yoy,3.610698365527476,2.8338264299802685,3.012339554357069,3.199790075900335,3.38451943524061,3.4254240590935985,3.739063609454264,3.661174058914185
2007-10-01,1,unrate,4.7,4.7,4.7010353854947455,4.690829795065161,4.80081690979595,4.753041246602669,4.65125981755176,4.691168785095215
2007-10-01,3,infl_yoy,4.108813392417532,2.8338264299802685,2.681631066840523,2.66663475309588,3.2382361408306486,3.198162369898517,3.052804489448653,2.832420825958252
2007-10-01,3,unrate,5.0,4.7,4.737511966389287,4.697033889863209,4.877955588135384,4.8735929190960015,4.749660026663448,4.797494411468506
2007-10-01,6,infl_yoy,3.9749035501344334,2.8338264299802685,2.6028122161826097,2.7455263734602395,3.5386634761984235,3.34028219019632,3.325691193310456,3.0158016681671143
2007-10-01,6,unrate,5.1,4.7,4.795179732114209,4.708336801175968,4.911320563067584,4.969980657990819,4.787257017316497,4.729893207550049
2007-11-01,1,infl_yoy,4.373267326732666,3.610698365527476,3.425067598105398,3.361058139616204,4.204266405260068,4.127522721892017,3.633415022013685,3.5640406608581543
2007-11-01,1,unrate,4.7,4.7,4.718740702065309,4.70203312526229,4.752805572351746,4.753849508448104,4.678707750861638,4.767152786254883
2007-11-01,3,infl_yoy,4.294695655165981,3.610698365527476,3.548304998914907,2.9872968239849818,4.437902429475165,3.907745738561112,3.5238288077824143,3.632779359817505
2007-11-01,3,unrate,5.0,4.7,4.756177910139591,4.690752675213759,4.85564008432709,4.891947579736813,4.758039740116027,4.836755752563477
2007-11-01,6,infl_yoy,3.903760975988813,3.610698365527476,3.471151829875618,2.9127406151886843,4.609391247795914,4.143033470953741,3.1433262548240304,3.421111583709717
2007-11-01,6,unrate,5.0,4.7,4.814928297925803,4.723428732407912,5.099457386806872,5.016735915446081,4.812588627525557,4.82093620300293
2007-12-01,1,infl_yoy,4.108813392417532,4.373267326732666,4.579764040422374,4.262639700243288,4.182237322730113,3.943398249958269,3.7229743667101904,3.792057275772095
2007-12-01,1,unrate,5.0,4.7,4.737326846070458,4.691478189468723,4.970329055403128,4.989267621055334,4.941728752594678,4.974993705749512
2007-12-01,3,infl_yoy,4.142959270611968,4.373267326732666,4.436869361480351,3.706691056209538,4.599872305328931,3.961387476047249,3.4459399604856755,2.9481143951416016
2007-12-01,3,unrate,4.9,4.7,4.789823232837816,4.683116106525198,5.115483036408775,5.110074312640335,4.986571107945203,4.895030498504639
2007-12-01,6,infl_yoy,4.088413823123993,4.373267326732666,4.50390437041307,3.449587565397925,4.233692152693567,3.964862754504508,2.9239140491016378,3.473141431808472
2007-12-01,6,unrate,5.4,4.7,4.869758298346449,4.739892752330682,5.387158623191411,5.257357912975642,4.955784035165065,4.960461139678955
2008-01-01,1,infl_yoy,4.294695655165981,4.108813392417532,4.059177552593632,3.6010426920135017,4.2423044347527945,4.098461172152202,3.832251665077009,3.844207286834717
2008-01-01,1,unrate,5.0,5.0,4.961398667024504,4.974086282445644,5.036313233094318,5.052058826547409,4.989748501959856,4.987664222717285
2008-01-01,3,infl_yoy,3.9749035501344334,4.108813392417532,4.013341131931237,3.380175498415125,4.503959398272077,3.862319732439979,3.239877882598624,2.7960574626922607
2008-01-01,3,unrate,5.1,5.0,5.028241111096098,5.083275325293716,5.176019389582495,5.118123656622705,5.018785698432419,4.967405796051025
2008-01-01,6,infl_yoy,4.935966105947864,4.108813392417532,3.946795334266246,3.092426179718137,4.391357164769017,4.212095657753095,3.2073672345530304,3.6742701530456543
2008-01-01,6,unrate,5.6,5.0,5.098627969443242,5.134067173703544,5.580724097304772,5.379359817891923,5.01987492066873,5.129462242126465
2008-02-01,1,infl_yoy,4.142959270611968,4.294695655165981,4.180881301559919,4.297051212693224,4.430345467730625,4.038035818481296,3.910865421117289,3.720005035400391
2008-02-01,1,unrate,4.9,5.0,5.030119847569371,5.038453451178914,5.21209985867387,5.042171886313345,4.926944356026669,4.989161491394043
2008-02-01,3,infl_yoy,3.903760975988813,4.294695655165981,4.320060601835338,3.7690209484083104,4.504456647915497,3.992275873028372,3.073947053805717,2.8071508407592773
2008-02-01,3,unrate,5.0,5.0,5.096509160962474,5.1340174374048,5.350262472521228,5.200250989757946,4.982347462810756,4.951080799102783
2008-02-01,6,infl_yoy,5.497512078341837,4.294695655165981,4.315656826898168,3.438066617359202,5.027151851209599,4.34538741141645,3.5430928983322776,3.666059970855713
2008-02-01,6,unrate,5.8,5.0,5.166804906571383,5.208690632906523,5.921148955034337,5.643756076728285,5.092898122024673,5.292752742767334
2008-03-01,1,infl_yoy,3.9749035501344334,4.142959270611968,4.263519319254491,3.830464583447896,3.8227029363289113,3.925968964221495,3.719440758248033,3.3909151554107666
2008-03-01,1,unrate,5.1,4.9,4.936436700288377,5.003988586631337,5.108864717450701,5.179477950196544,5.047595315707971,5.147701740264893
2008-03-01,3,infl_yoy,4.088413823123993,4.142959270611968,4.160260808170475,3.6186730891121335,4.194388589476513,4.007620651250696,3.2130858727550207,3.261756658554077
2008-03-01,3,unrate,5.4,4.9,4.974573000706275,4.993185594099575,5.523001190877768,5.4148434432282295,5.1520556592456535,5.405069828033447
2008-03-01,6,infl_yoy,5.308017162091239,4.142959270611968,4.182888010907188,3.311253603308536,4.802547976438003,4.261400986082403,3.63624121138996,3.765019655227661
2008-03-01,6,unrate,6.1,4.9,5.030026914080992,5.046650092617089,6.233421077189599,5.984374071167757,5.542364215654889,5.862055778503418
2008-04-01,1,infl_yoy,3.903760975988813,3.9749035501344334,3.893933688708721,3.845828578242717,4.45837375186923,4.016723271725772,3.7451081353112654,3.7743074893951416
2008-04-01,1,unrate,5.0,5.1,5.099779437223938,5.074848376289204,5.249963693159256,5.175889478311793,5.01437129830415,5.078403949737549
2008-04-01,3,infl_yoy,4.935966105947864,3.9749035501344334,3.9100955418365606,3.567688460133962,4.4115734531852855,4.280188811575031,3.7162857725291873,4.028318405151367
2008-04-01,3,unrate,5.6,5.1,5.165369505150451,5.149099975393335,5.731880942946515,5.55705537441157,5.284446691641692,5.540346622467041
2008-04-01,6,infl_yoy,4.953319875136075,3.9749035501344334,3.857702158584485,3.282682262228147,4.295415238791684,3.879545857858643,3.7098219267504544,3.703393459320069
2008-04-01,6,unrate,6.1,5.1,5.253821393410215,5.189856167407324,6.254326481646917,6.160899095839022,5.804010548316903,5.915541648864746
2008-05-01,1,infl_yoy,4.088413823123993,3.903760975988813,3.808673123331333,3.79722287367836,4.16001618901602,4.184178568443513,3.996692631495222,4.043195724487305
2008-05-01,1,unrate,5.4,5.0,5.05146041602812,5.027194845952996,5.341645620497414,5.465754714069074,5.364658776607497,5.391491889953613
2008-05-01,3,infl_yoy,5.497512078341837,3.903760975988813,3.920007354161167,3.539674330404423,4.625779763380314,4.485094916070218,4.04569585064031,4.261951446533203
2008-05-01,3,unrate,5.8,5.0,5.093506797245446,5.060443641545561,5.832652047751793,5.813865407364184,5.511748517890781,5.717320919036865
2008-05-01,6,infl_yoy,3.7310578899565128,3.903760975988813,3.911024468817868,3.28330546477821,3.35129479490014,3.119350397811236,3.7822036234051977,3.2019057273864746
2008-05-01,6,unrate,6.5,5.0,5.1424309300590485,5.105572574436628,6.472763846455416,6.345436792818276,5.921059084061596,6.225191593170166
2008-06-01,1,infl_yoy,4.935966105947864,4.088413823123993,4.292293988472348,3.9506134130612782,5.411345556969804,5.0939873523247705,4.1553302870478985,4.353962421417236
2008-06-01,1,unrate,5.6,5.4,5.356237210340337,5.397020209248471,5.784434965430198,5.718369720360771,5.533589836461795,5.582154273986816
2008-06-01,3,infl_yoy,5.308017162091239,4.088413823123993,4.11524845696335,3.4639693442902897,4.818226959482081,4.849754373693369,3.828689472371784,3.87471079826355
2008-06-01,3,unrate,6.1,5.4,5.459601034060755,5.5349276136123535,6.144837413844551,6.092499790877762,5.840934926455552,5.998721599578857
2008-06-01,6,infl_yoy,1.0999174706166848,4.088413823123993,4.153608965075815,3.210466785760261,3.695815785162961,3.637941570547813,2.872171574357381,2.0078070163726807
2008-06-01,6,unrate,6.8,5.4,5.576819581128618,5.595024343427593,6.640758834964329,6.535262716414476,6.194880505461969,6.5731635093688965
2008-07-01,1,infl_yoy,5.497512078341837,4.935966105947864,5.13228622927252,4.886444670457024,5.092690991188258,5.130310413500705,4.263444280510768,4.711973190307617
2008-07-01,1,unrate,5.8,5.6,5.607201271029088,5.6276166011099145,5.797116161111002,5.871621466252497,5.7211750470646665,5.784533977508545
2008-07-01,3,infl_yoy,4.953319875136075,4.935966105947864,4.89259551875098,4.0432069815642055,4.730593035692448,4.3829379370398005,3.852181712219649,4.044421672821045
2008-07-01,3,unrate,6.1,5.6,5.718114787966707,5.805680354506656,6.185226904734284,6.169322600159148,5.974532193602825,6.1596999168396
2008-07-01,6,infl_yoy,-0.022228002553859,4.935966105947864,4.896462864970815,3.732176080031993,3.080111437498055,3.045352383482184,2.274140495874729,1.4051584005355835
2008-07-01,6,unrate,7.3,5.6,5.856444509508101,5.926752611908277,6.69609294998621,6.638115062168334,6.401894741965905,6.914977550506592
2008-08-01,1,infl_yoy,5.308017162091239,5.497512078341837,5.426328422726111,5.126546735218805,4.829557826285466,4.85443387829074,4.410679072792282,4.432272434234619
2008-08-01,1,unrate,6.1,5.8,5.826542728110675,5.937513773816717,6.179099169949221,6.154605625396892,6.148982605303193,6.162599563598633
2008-08-01,3,infl_yoy,3.7310578899565128,5.497512078341837,5.468199195655964,4.419683151513871,4.5484499640775,4.00476067755997,3.788803651302485,3.342900514602661
2008-08-01,3,unrate,6.5,5.8,5.969000099694445,6.081554082502836,6.523955349615312,6.415728526593338,6.101202083004717,6.460245609283447
2008-08-01,6,infl_yoy,-0.1135860190221271,5.497512078341837,5.44567799725922,4.008088065765054,2.8658486202423017,2.925943403678956,1.642170918804045,1.2458579540252686
2008-08-01,6,unrate,7.8,5.8,6.144832301389148,6.238466528436266,7.021793636339613,6.879950050723838,6.654655198164408,7.115448474884033
2008-09-01,1,infl_yoy,4.953319875136075,5.308017162091239,5.214826350228404,4.869944962759399,4.623405698511128,4.475703913998066,4.620823954842906,4.5769476890563965
2008-09-01,1,unrate,6.1,6.1,6.17581070322912,6.174368657463488,6.320469085656179,6.244349962854762,6.147462377521861,6.226441860198975
2008-09-01,3,infl_yoy,1.0999174706166848,5.308017162091239,5.337187536482339,4.437577621619902,3.346459393751045,3.3873629118842974,3.424701747484164,2.85322380065918
2008-09-01,3,unrate,6.8,6.1,6.420338486617643,6.38068972917606,6.842771595552924,6.695513615055337,6.295759637700622,6.749229907989502
2008-09-01,6,infl_yoy,0.0084631406715107,5.308017162091239,5.342758371721266,3.963343700306059,2.339883197472779,2.3230245968838235,1.150616584040631,0.8172890543937683
2008-09-01,6,unrate,8.3,6.1,6.723733353455785,6.536637345674617,7.816121207305812,7.558819343610246,7.196386814411081,7.539079189300537
2008-10-01,1,infl_yoy,3.7310578899565128,4.953319875136075,4.967942921918945,4.7074945413988845,3.048020848317858,2.973298392054039,3.9420323119329934,3.9307706356048575
2008-10-01,1,unrate,6.5,6.1,6.207678341985822,6.208091653398334,6.747911952485083,6.709758991609583,6.265617536483985,6.549601078033447
2008-10-01,3,infl_yoy,-0.022228002553859,4.953319875136075,4.971454597703841,4.384169760521225,2.5203275793690056,2.5010753737751443,2.961060652575964,2.1093780994415283
2008-10-01,3,unrate,7.3,6.1,6.379656136253187,6.337932351621853,7.093061153009921,7.035364955427228,6.498498933290651,6.852158069610596
2008-10-01,6,infl_yoy,-0.4464787676623838,4.953319875136075,4.984137437644819,3.936837645316096,2.442222240099425,2.2297312010457087,0.7417952540135677,1.1613545417785645
2008-10-01,6,unrate,8.7,6.1,6.583293315930441,6.4632664228505,7.615375448678503,7.467180637961576,7.495605099187876,7.333302974700928
2008-11-01,1,infl_yoy,1.0999174706166848,3.7310578899565128,3.1605753440300446,3.2492559940049293,0.2106933777632025,0.4703327024950829,1.692789004712167,1.932600736618042
2008-11-01,1,unrate,6.8,6.5,6.556408253364626,6.557512038268889,6.768620407334289,6.8998141385642,6.511230770768622,6.767706394195557
2008-11-01,3,infl_yoy,-0.1135860190221271,3.7310578899565128,3.038979341960363,3.2656940861344377,1.3440428870467704,1.1688831920852507,1.961185964423639,1.6341041326522827
2008-11-01,3,unrate,7.8,6.5,6.763284020907409,6.75056121547221,7.501707823293232,7.399149324808675,6.814751762405979,7.394489288330078
2008-11-01,6,infl_yoy,-0.5763244243767063,3.7310578899565128,2.9226121494509814,2.9332940437418946,0.3200638521526424,0.4336349346645263,0.7130962147857843,0.9270954728126526
2008-11-01,6,unrate,9.0,6.5,7.009078475157249,6.802669973802173,7.666444448423922,7.561427006853808,7.602629105844276,8.175055503845215
2008-12-01,1,infl_yoy,-0.022228002553859,1.0999174706166848,0.1133522445835457,0.1964738980314105,0.3892366764422221,0.0042191828710596,1.3918124058168753,1.1296175718307495
2008-12-01,1,unrate,7.3,6.8,6.901473233415777,6.848094844075887,7.422585250876888,7.369113473877256,7.016149323049674,7.083075046539307
2008-12-01,3,infl_yoy,0.0084631406715107,1.0999174706166848,1.238284902840382,0.7360100690090284,-0.2498382707231887,-0.5703127912640547,1.3478391690517924,1.1462966203689575
2008-12-01,3,unrate,8.3,6.8,7.193659545515907,7.031238711099247,7.78626185448878,7.758361470801601,7.128431537906539,7.524208068847656
2008-12-01,6,infl_yoy,-1.015761495855172,1.0999174706166848,2.046566976454354,1.1379133389385672,-2.5780725200266565,-2.221228294659765,0.4829348012079633,-0.2417516261339187
2008-12-01,6,unrate,9.4,6.8,7.552140405433299,6.877524367662423,8.137015162785477,8.03201069176771,7.7748989479048705,9.027861595153809
