date,horizon,target,actual,ridge,lasso,rf,xgb
2006-06-01,3,infl_yoy,3.926568077511483,3.932540006394813,3.902045509596536,3.7486600842744027,3.751542568206787
2006-06-01,3,unrate,4.7,4.5234414256794055,4.6835149197808965,4.702990280054482,4.701870918273926
2006-06-01,6,infl_yoy,1.9687026754164672,4.322954918132571,3.9668342050211858,2.963152451612858,3.1983044147491455
2006-06-01,6,unrate,4.5,4.7943023494223045,4.83378397401205,4.838328263174734,4.650574684143066
2006-07-01,1,infl_yoy,4.104669061056954,3.8224957352760613,3.9327475394411815,3.6336367541020853,3.6496384143829346
2006-07-01,1,unrate,4.7,4.633200175931542,4.7291312611845635,4.638894358990684,4.66247034072876
2006-07-01,3,infl_yoy,2.012072434607637,4.101856422986711,3.9141863956556793,3.2632900106992615,2.991795539855957
2006-07-01,3,unrate,4.5,4.6618590069944155,4.716422089490518,4.70103628961338,4.618259906768799
2006-07-01,6,infl_yoy,2.5239777889954462,3.5662525412588097,3.4706668483589675,2.8873299806009443,2.9549975395202637
2006-07-01,6,unrate,4.4,4.6112274317216215,4.68990775254276,4.783232257805834,4.696839332580566
2006-08-01,1,infl_yoy,3.926568077511483,4.052687329656863,3.8852544747569375,3.6887106794708338,3.555492639541626
2006-08-01,1,unrate,4.7,4.63728859643115,4.718949622672868,4.618007149794652,4.7020039558410645
2006-08-01,3,infl_yoy,1.4063284781516971,3.482682808022859,3.7321221537404417,2.8600913041058686,2.6289925575256348
2006-08-01,3,unrate,4.4,4.758560604909941,4.779538259495885,4.620983141959186,4.599876403808594
2006-08-01,6,infl_yoy,2.075765178123423,3.04368305231282,3.0944038492563597,2.59283028534737,2.27020263671875
2006-08-01,6,unrate,4.6,4.690956937721143,4.7342066665374185,4.752865775305991,4.662762641906738
2006-09-01,1,infl_yoy,2.012072434607637,1.7951803288456865,2.049415173815411,2.0874125346491095,2.0670485496520996
2006-09-01,1,unrate,4.5,4.722934342268875,4.63409528506352,4.578159473962569,4.6510748863220215
2006-09-01,3,infl_yoy,1.9687026754164672,3.215067565856039,3.1748107840757656,1.843735371563956,2.0820724964141846
2006-09-01,3,unrate,4.5,4.8394197656636555,4.742381595235166,4.606857722285492,4.675036907196045
2006-09-01,6,infl_yoy,2.420260782347028,2.5635501476644773,2.7784845430615457,1.8966409645745788,2.297919750213623
2006-09-01,6,unrate,4.5,4.790352660946989,4.76252962252145,4.817415077922144,4.863288402557373
2006-10-01,1,infl_yoy,1.4063284781516971,2.2376817320865436,1.8209023019883945,1.4977676357609233,1.5108304023742676
2006-10-01,1,unrate,4.4,4.765822995839987,4.579598613212342,4.369571815439462,4.479954719543457
2006-10-01,3,infl_yoy,2.5239777889954462,2.592939188067893,2.352049827180127,1.691589017056122,1.9669163227081299
2006-10-01,3,unrate,4.4,4.690937085343573,4.645304651792025,4.509745841679551,4.623541831970215
2006-10-01,6,infl_yoy,2.798197295943927,1.6693740283802947,1.8385607819553806,2.1503787918365402,2.227548360824585
2006-10-01,6,unrate,4.4,4.692498794866763,4.74976657891905,4.844891973505934,4.901859760284424
2006-11-01,1,infl_yoy,1.9687026754164672,2.771689934839372,2.22828325300525,1.7536123091904383,1.7062110900878906
2006-11-01,1,unrate,4.5,4.633104540688044,4.5453525343490995,4.525750741926633,4.541177272796631
2006-11-01,3,infl_yoy,2.075765178123423,2.3567038221877303,2.4408700460638224,2.0161315038065335,2.1530725955963135
2006-11-01,3,unrate,4.6,4.5145855835154425,4.658828483791076,4.578442021142198,4.5972747802734375
2006-11-01,6,infl_yoy,2.5929247633283525,1.7190139613011366,1.7971916172438323,2.269460690407062,2.2672276496887207
2006-11-01,6,unrate,4.5,4.643450754569108,4.7383252955384005,4.780075110608362,4.820242881774902
2006-12-01,1,infl_yoy,2.5239777889954462,2.3518506935340846,2.470063885737003,2.705913460242724,2.457185745239258
2006-12-01,1,unrate,4.4,4.45625881272959,4.495777084714158,4.415554231454819,4.477452278137207
2006-12-01,3,infl_yoy,2.420260782347028,2.0512830107113063,2.1326311805056033,2.6747527949911847,2.4447991847991943
2006-12-01,3,unrate,4.5,4.44983337396928,4.616961187028795,4.52925785478049,4.556360244750977
2006-12-01,6,infl_yoy,2.709885742672613,1.7834058817116407,2.07956435048047,2.4362470415089224,2.5491912364959717
2006-12-01,6,unrate,4.4,4.30232035393562,4.565817271702425,4.711835384830125,4.762356758117676
2007-01-01,1,infl_yoy,2.075765178123423,1.7401639652332075,1.8266746774131708,2.1092694202733218,2.18054461479187
2007-01-01,1,unrate,4.6,4.554620625031578,4.60015250821338,4.571048754927092,4.612777233123779
2007-01-01,3,infl_yoy,2.798197295943927,1.7223591732090582,2.0837940229803853,2.068120736411492,2.173969268798828
2007-01-01,3,unrate,4.4,4.490584309338129,4.652197024119582,4.509180790295607,4.514804840087891
2007-01-01,6,infl_yoy,2.692765113974227,1.3959870146485407,1.6969034369417484,2.2784816921291067,2.393420696258545
2007-01-01,6,unrate,4.6,4.2800088839468575,4.530654343102182,4.766717756796284,4.666726112365723
2007-02-01,1,infl_yoy,2.420260782347028,2.5612313333409253,2.5313978367225825,2.352901909468909,2.209871768951416
2007-02-01,1,unrate,4.5,4.581159070608056,4.570161329122412,4.477868087158799,4.5139031410217285
2007-02-01,3,infl_yoy,2.5929247633283525,2.061538663714415,2.080864771880357,2.4285279126897397,2.3165085315704346
2007-02-01,3,unrate,4.5,4.568694977038575,4.541247800807686,4.498877194022224,4.467685699462891
2007-02-01,6,infl_yoy,2.317890586495808,1.058728202944946,1.494357428118382,2.4027379814005125,2.369080066680908
2007-02-01,6,unrate,4.7,4.406886792090613,4.524903271275219,4.757320653479569,4.724983215332031
2007-03-01,1,infl_yoy,2.798197295943927,2.619879568341423,2.579969074677127,2.7660588385436506,2.8352012634277344
2007-03-01,1,unrate,4.4,4.552315167352968,4.447877929006651,4.4293032532912555,4.420559406280518
2007-03-01,3,infl_yoy,2.709885742672613,2.508762460357348,2.5861529768505136,2.7138789863221815,2.722153425216675
2007-03-01,3,unrate,4.4,4.484412722621357,4.474747938911491,4.446507614549603,4.382735729217529
2007-03-01,6,infl_yoy,1.897448478900876,2.714665896758871,2.63258713686772,2.510077080009992,2.536407232284546
2007-03-01,6,unrate,4.6,4.612604748125819,4.539687606125648,4.639026056242356,4.709891319274902
2007-04-01,1,infl_yoy,2.5929247633283525,2.212110669764045,2.4459620664003148,2.666290626315006,2.7088475227355957
2007-04-01,1,unrate,4.5,4.518699089832095,4.511958391245693,4.480062239813513,4.463684558868408
2007-04-01,3,infl_yoy,2.692765113974227,2.3761664726734595,2.44897023100338,2.8012716213787145,2.6835789680480957
2007-04-01,3,unrate,4.6,4.464913152223426,4.510628883261368,4.454818912718663,4.488457679748535
2007-04-01,6,infl_yoy,2.8338264299802685,3.265721332841594,3.1664417946081747,2.556927881663413,2.5027124881744385
2007-04-01,6,unrate,4.7,4.606941718236227,4.551551310885274,4.692816953050641,4.699917316436768
2007-05-01,1,infl_yoy,2.709885742672613,2.6962640950255214,2.668035606993485,2.6723379142362074,2.767155885696411
2007-05-01,1,unrate,4.4,4.379073579347941,4.400575054480753,4.437092431124947,4.457225322723389
2007-05-01,3,infl_yoy,2.317890586495808,2.046840886120179,2.3458673547202653,2.794752478036567,2.8070895671844482
2007-05-01,3,unrate,4.7,4.472457222834431,4.459765105793944,4.524581313368196,4.5181427001953125
2007-05-01,6,infl_yoy,3.610698365527476,3.088338404002794,3.0571596413901747,2.7666411822709067,2.6533219814300537
2007-05-01,6,unrate,4.7,4.537161685843211,4.521221457363354,4.655670868604211,4.706917762756348
2007-06-01,1,infl_yoy,2.692765113974227,2.5231361496949636,2.7038915032614828,2.7015501099286503,2.812664031982422
2007-06-01,1,unrate,4.6,4.495259166771123,4.581755861045701,4.546243937252493,4.510680198669434
2007-06-01,3,infl_yoy,1.897448478900876,2.593937196002768,2.5376980554456092,2.6755350865255316,2.829841375350952
2007-06-01,3,unrate,4.6,4.578267781319161,4.608789464877718,4.576586229449939,4.582172870635986
2007-06-01,6,infl_yoy,4.373267326732666,2.6368972172696714,2.6236763343886413,2.9751061125976213,2.7313175201416016
2007-06-01,6,unrate,4.7,4.636050291424613,4.716929504831,4.705777782111942,4.754519462585449
2007-07-01,1,infl_yoy,2.317890586495808,2.214608826287674,2.410198417477818,2.39510214099117,2.618178129196167
2007-07-01,1,unrate,4.7,4.644346621985616,4.698375813340821,4.611442593705177,4.639540672302246
2007-07-01,3,infl_yoy,2.8338264299802685,2.6207741021783244,2.7783349785148834,2.6165409914704383,2.6034345626831055
2007-07-01,3,unrate,4.7,4.668608911087528,4.730971160688412,4.602891269637383,4.605672359466553
2007-07-01,6,infl_yoy,4.108813392417532,2.8415701174661394,2.992713990141298,2.4997866913643234,2.5401298999786377
2007-07-01,6,unrate,5.0,4.7934777657653,4.809497711897039,4.753217995642882,4.710582256317139
2007-08-01,1,infl_yoy,1.897448478900876,2.0533015526059697,2.063980690411756,1.885962536779934,2.0773239135742188
2007-08-01,1,unrate,4.6,4.678102427268348,4.64747520461538,4.617291435383625,4.612585544586182
2007-08-01,3,infl_yoy,3.610698365527476,2.413573346499194,2.473356434545562,2.3304296971708003,2.4504427909851074
2007-08-01,3,unrate,4.7,4.799425864076446,4.8054918834508875,4.659798531268037,4.660696983337402
2007-08-01,6,infl_yoy,4.294695655165981,2.59387473931085,2.7150994519048623,2.5263429177365477,2.9715664386749268
2007-08-01,6,unrate,5.0,4.812861697653545,4.915171956660633,4.749724097261546,4.762885570526123
2007-09-01,1,infl_yoy,2.8338264299802685,2.975929327597298,3.0643283495006814,2.6941580408571095,2.7633392810821533
2007-09-01,1,unrate,4.7,4.697741004320019,4.7127026844348086,4.628043855633391,4.647720813751221
2007-09-01,3,infl_yoy,4.373267326732666,2.463859194027454,2.4889121629480084,2.8401913307043234,3.187347173690796
2007-09-01,3,unrate,4.7,4.81814807083483,4.813370630874614,4.61308706900697,4.660819053649902
2007-09-01,6,infl_yoy,4.142959270611968,2.804491671969358,2.82285179646287,2.939898642126504,2.9108080863952637
2007-09-01,6,unrate,4.9,4.90379847449336,4.853331000128959,4.768440112616643,4.721310615539551
2007-10-01,1,infl_yoy,3.610698365527476,3.38451943524061,3.4254240590935985,3.739063609454264,3.6611740589141846
2007-10-01,1,unrate,4.7,4.80081690979595,4.753041246602669,4.65125981755176,4.691168785095215
2007-10-01,3,infl_yoy,4.108813392417532,3.2382361408306486,3.1981623698985175,3.052804489448653,2.832420825958252
2007-10-01,3,unrate,5.0,4.877955588135384,4.8735929190960015,4.749660026663448,4.797494411468506
2007-10-01,6,infl_yoy,3.9749035501344334,3.5386634761984235,3.34028219019632,3.325691193310456,3.0158016681671143
2007-10-01,6,unrate,5.1,4.911320563067584,4.969980657990819,4.787257017316497,4.729893207550049
2007-11-01,1,infl_yoy,4.373267326732666,4.204266405260068,4.127522721892017,3.6334150220136845,3.5640406608581543
2007-11-01,1,unrate,4.7,4.752805572351746,4.753849508448104,4.678707750861638,4.767152786254883
2007-11-01,3,infl_yoy,4.294695655165981,4.437902429475165,3.907745738561112,3.5238288077824143,3.632779359817505
2007-11-01,3,unrate,5.0,4.85564008432709,4.891947579736813,4.758039740116027,4.836755752563477
2007-11-01,6,infl_yoy,3.903760975988813,4.609391247795914,4.143033470953741,3.1433262548240304,3.421111583709717
2007-11-01,6,unrate,5.0,5.099457386806872,5.016735915446081,4.812588627525557,4.82093620300293
2007-12-01,1,infl_yoy,4.108813392417532,4.182237322730113,3.9433982499582685,3.7229743667101904,3.7920572757720947
2007-12-01,1,unrate,5.0,4.970329055403128,4.989267621055334,4.941728752594678,4.974993705749512
2007-12-01,3,infl_yoy,4.142959270611968,4.599872305328931,3.961387476047249,3.4459399604856755,2.9481143951416016
2007-12-01,3,unrate,4.9,5.115483036408775,5.110074312640335,4.986571107945203,4.895030498504639
2007-12-01,6,infl_yoy,4.088413823123993,4.233692152693567,3.964862754504508,2.9239140491016378,3.4731414318084717
2007-12-01,6,unrate,5.4,5.387158623191411,5.257357912975642,4.955784035165065,4.960461139678955
2008-01-01,1,infl_yoy,4.294695655165981,4.2423044347527945,4.098461172152202,3.8322516650770093,3.844207286834717
2008-01-01,1,unrate,5.0,5.036313233094318,5.052058826547409,4.989748501959856,4.987664222717285
2008-01-01,3,infl_yoy,3.9749035501344334,4.503959398272077,3.862319732439979,3.239877882598624,2.7960574626922607
2008-01-01,3,unrate,5.1,5.176019389582495,5.118123656622705,5.018785698432419,4.967405796051025
2008-01-01,6,infl_yoy,4.935966105947864,4.391357164769017,4.212095657753095,3.2073672345530304,3.6742701530456543
2008-01-01,6,unrate,5.6,5.580724097304772,5.379359817891923,5.01987492066873,5.129462242126465
2008-02-01,1,infl_yoy,4.142959270611968,4.430345467730625,4.038035818481296,3.910865421117289,3.7200050354003906
2008-02-01,1,unrate,4.9,5.21209985867387,5.042171886313345,4.926944356026669,4.989161491394043
2008-02-01,3,infl_yoy,3.903760975988813,4.504456647915497,3.9922758730283716,3.073947053805717,2.8071508407592773
2008-02-01,3,unrate,5.0,5.350262472521228,5.200250989757946,4.982347462810756,4.951080799102783
2008-02-01,6,infl_yoy,5.497512078341837,5.027151851209599,4.34538741141645,3.5430928983322776,3.666059970855713
2008-02-01,6,unrate,5.8,5.921148955034337,5.643756076728285,5.092898122024673,5.292752742767334
2008-03-01,1,infl_yoy,3.9749035501344334,3.8227029363289105,3.9259689642214948,3.719440758248033,3.3909151554107666
2008-03-01,1,unrate,5.1,5.108864717450701,5.179477950196544,5.047595315707971,5.147701740264893
2008-03-01,3,infl_yoy,4.088413823123993,4.194388589476513,4.007620651250696,3.2130858727550207,3.261756658554077
2008-03-01,3,unrate,5.4,5.523001190877768,5.4148434432282295,5.1520556592456535,5.405069828033447
2008-03-01,6,infl_yoy,5.308017162091239,4.802547976438003,4.261400986082403,3.6362412113899594,3.765019655227661
2008-03-01,6,unrate,6.1,6.233421077189599,5.984374071167757,5.542364215654889,5.862055778503418
2008-04-01,1,infl_yoy,3.903760975988813,4.45837375186923,4.016723271725772,3.7451081353112654,3.7743074893951416
2008-04-01,1,unrate,5.0,5.2499636931592555,5.175889478311793,5.01437129830415,5.078403949737549
2008-04-01,3,infl_yoy,4.935966105947864,4.4115734531852855,4.280188811575031,3.7162857725291873,4.028318405151367
2008-04-01,3,unrate,5.6,5.731880942946515,5.55705537441157,5.284446691641692,5.540346622467041
2008-04-01,6,infl_yoy,4.953319875136075,4.2954152387916835,3.879545857858643,3.7098219267504544,3.7033934593200684
2008-04-01,6,unrate,6.1,6.254326481646917,6.160899095839022,5.804010548316903,5.915541648864746
2008-05-01,1,infl_yoy,4.088413823123993,4.16001618901602,4.184178568443513,3.996692631495222,4.043195724487305
2008-05-01,1,unrate,5.4,5.341645620497414,5.465754714069074,5.364658776607497,5.391491889953613
2008-05-01,3,infl_yoy,5.497512078341837,4.625779763380314,4.485094916070218,4.04569585064031,4.261951446533203
2008-05-01,3,unrate,5.8,5.832652047751793,5.813865407364184,5.511748517890781,5.717320919036865
2008-05-01,6,infl_yoy,3.7310578899565128,3.3512947949001397,3.119350397811236,3.7822036234051977,3.2019057273864746
2008-05-01,6,unrate,6.5,6.472763846455416,6.345436792818276,5.9210590840615955,6.225191593170166
2008-06-01,1,infl_yoy,4.935966105947864,5.411345556969804,5.0939873523247705,4.1553302870478985,4.353962421417236
2008-06-01,1,unrate,5.6,5.784434965430198,5.718369720360771,5.533589836461795,5.582154273986816
2008-06-01,3,infl_yoy,5.308017162091239,4.818226959482081,4.849754373693369,3.828689472371784,3.87471079826355
2008-06-01,3,unrate,6.1,6.1448374138445505,6.092499790877762,5.840934926455552,5.998721599578857
2008-06-01,6,infl_yoy,1.0999174706166848,3.695815785162961,3.637941570547813,2.8721715743573806,2.0078070163726807
2008-06-01,6,unrate,6.8,6.640758834964329,6.535262716414476,6.194880505461969,6.5731635093688965
2008-07-01,1,infl_yoy,5.497512078341837,5.092690991188258,5.130310413500705,4.263444280510768,4.711973190307617
2008-07-01,1,unrate,5.8,5.797116161111002,5.871621466252497,5.7211750470646665,5.784533977508545
2008-07-01,3,infl_yoy,4.953319875136075,4.730593035692448,4.3829379370398005,3.8521817122196493,4.044421672821045
2008-07-01,3,unrate,6.1,6.185226904734284,6.169322600159148,5.974532193602825,6.1596999168396
2008-07-01,6,infl_yoy,-0.022228002553859,3.080111437498055,3.045352383482184,2.274140495874729,1.4051584005355835
2008-07-01,6,unrate,7.3,6.69609294998621,6.638115062168334,6.401894741965905,6.914977550506592
2008-08-01,1,infl_yoy,5.308017162091239,4.829557826285466,4.85443387829074,4.410679072792282,4.432272434234619
2008-08-01,1,unrate,6.1,6.179099169949221,6.154605625396892,6.148982605303193,6.162599563598633
2008-08-01,3,infl_yoy,3.7310578899565128,4.5484499640775,4.00476067755997,3.7888036513024845,3.342900514602661
2008-08-01,3,unrate,6.5,6.523955349615312,6.415728526593338,6.101202083004717,6.460245609283447
2008-08-01,6,infl_yoy,-0.1135860190221271,2.8658486202423017,2.925943403678956,1.642170918804045,1.2458579540252686
2008-08-01,6,unrate,7.8,7.021793636339613,6.879950050723838,6.6546551981644075,7.115448474884033
2008-09-01,1,infl_yoy,4.953319875136075,4.623405698511128,4.475703913998066,4.620823954842906,4.5769476890563965
2008-09-01,1,unrate,6.1,6.320469085656179,6.244349962854762,6.147462377521861,6.226441860198975
2008-09-01,3,infl_yoy,1.0999174706166848,3.346459393751045,3.3873629118842974,3.4247017474841637,2.8532238006591797
2008-09-01,3,unrate,6.8,6.842771595552924,6.695513615055337,6.295759637700622,6.749229907989502
2008-09-01,6,infl_yoy,0.0084631406715107,2.339883197472779,2.3230245968838235,1.150616584040631,0.8172890543937683
2008-09-01,6,unrate,8.3,7.816121207305812,7.558819343610246,7.196386814411081,7.539079189300537
2008-10-01,1,infl_yoy,3.7310578899565128,3.048020848317858,2.973298392054039,3.9420323119329934,3.9307706356048584
2008-10-01,1,unrate,6.5,6.747911952485083,6.709758991609583,6.265617536483985,6.549601078033447
2008-10-01,3,infl_yoy,-0.022228002553859,2.5203275793690056,2.5010753737751443,2.961060652575964,2.1093780994415283
2008-10-01,3,unrate,7.3,7.093061153009921,7.035364955427228,6.498498933290651,6.852158069610596
2008-10-01,6,infl_yoy,-0.4464787676623838,2.442222240099425,2.2297312010457087,0.7417952540135677,1.1613545417785645
2008-10-01,6,unrate,8.7,7.615375448678503,7.467180637961576,7.495605099187876,7.333302974700928
2008-11-01,1,infl_yoy,1.0999174706166848,0.21069337776320252,0.47033270249508297,1.692789004712167,1.932600736618042
2008-11-01,1,unrate,6.8,6.768620407334289,6.8998141385642,6.511230770768622,6.767706394195557
2008-11-01,3,infl_yoy,-0.1135860190221271,1.3440428870467704,1.1688831920852507,1.9611859644236387,1.6341041326522827
2008-11-01,3,unrate,7.8,7.501707823293232,7.399149324808675,6.814751762405979,7.394489288330078
2008-11-01,6,infl_yoy,-0.5763244243767063,0.32006385215264244,0.4336349346645263,0.7130962147857843,0.9270954728126526
2008-11-01,6,unrate,9.0,7.666444448423922,7.561427006853808,7.602629105844276,8.175055503845215
2008-12-01,1,infl_yoy,-0.022228002553859,0.38923667644222215,0.004219182871059601,1.3918124058168753,1.1296175718307495
2008-12-01,1,unrate,7.3,7.422585250876888,7.369113473877256,7.016149323049674,7.083075046539307
2008-12-01,3,infl_yoy,0.0084631406715107,-0.24983827072318876,-0.5703127912640547,1.3478391690517924,1.1462966203689575
2008-12-01,3,unrate,8.3,7.78626185448878,7.758361470801601,7.128431537906539,7.524208068847656
2008-12-01,6,infl_yoy,-1.015761495855172,-2.5780725200266565,-2.2212282946597646,0.48293480120796334,-0.24175162613391876
2008-12-01,6,unrate,9.4,8.137015162785477,8.03201069176771,7.7748989479048705,9.027861595153809
2009-01-01,1,infl_yoy,-0.1135860190221271,0.188717880182657,-0.07134225261093308,1.0357228550940993,0.6224222183227539
2009-01-01,1,unrate,7.8,8.035649535076887,8.036939917066213,7.396258661178861,7.3846306800842285
2009-01-01,3,infl_yoy,-0.4464787676623838,-1.774344449236223,-1.5961944083734512,0.9360854770572105,0.25776317715644836
2009-01-01,3,unrate,8.7,8.321819274418706,8.355908688422222,7.501263410609002,8.131162643432617
2009-01-01,6,infl_yoy,-1.2291746182109151,-4.211815532001286,-3.3051872992359277,0.1947664464979565,-0.8385953307151794
2009-01-01,6,unrate,9.5,8.859064822371273,8.802056451872886,7.9188487760089945,9.08852767944336
2009-02-01,1,infl_yoy,0.0084631406715107,-0.3117549499368715,-0.060402810022624376,0.8316396173558015,0.2265820950269699
2009-02-01,1,unrate,8.3,8.29602441551931,8.35293141788458,7.57616868402925,7.386099815368652
2009-02-01,3,infl_yoy,-0.5763244243767063,-1.2304867220858475,-0.5666133585465998,0.6510958119833182,0.04878223314881325
2009-02-01,3,unrate,9.0,8.69319841951847,8.815736830924507,7.800782613464966,8.183691024780273
2009-02-01,6,infl_yoy,-1.958761003762277,-4.436655369092415,-3.5406150556320886,-0.2481701333846551,-1.4064254760742188
2009-02-01,6,unrate,9.5,8.753714202747704,9.056724162070447,8.23659434918152,9.174409866333008
2009-03-01,1,infl_yoy,-0.4464787676623838,-0.5728021904670153,-0.3069383338494167,0.5801078197339806,-0.03557408228516579
2009-03-01,1,unrate,8.7,8.890557915393547,8.850782012669546,7.748696311956876,8.269309997558594
2009-03-01,3,infl_yoy,-1.015761495855172,-1.2942031140793953,-0.5966444579250534,0.33132356413615077,-0.2996065020561218
2009-03-01,3,unrate,9.4,9.20546052973222,9.324786491963245,8.018545356930652,9.19338321685791
2009-03-01,6,infl_yoy,-1.4838355663267633,-4.1167867049025535,-3.530868065939412,-0.43210127197116116,-1.5965453386306763
2009-03-01,6,unrate,9.6,9.230815766305302,9.328146336972553,8.582257864357866,9.45064926147461
2009-04-01,1,infl_yoy,-0.5763244243767063,-0.23482956420924994,0.1391722286201027,0.4003679849846284,-0.09623128920793533
2009-04-01,1,unrate,9.0,9.145212631064455,9.16086834383854,7.978412513956634,8.506606101989746
2009-04-01,3,infl_yoy,-1.2291746182109151,-2.2371117489778243,-1.603231013325078,0.025932066736336815,-0.6469851136207581
2009-04-01,3,unrate,9.5,9.261956992724631,9.312638265573169,8.272396878121874,9.169890403747559
2009-04-01,6,infl_yoy,-1.377942862886472,-2.795732831396762,-2.511897275189368,-0.4085282192371213,-1.2168705463409424
2009-04-01,6,unrate,9.8,9.339015728701815,9.248151650672087,8.657734204684202,9.667040824890137
2009-05-01,1,infl_yoy,-1.015761495855172,-1.1532969508758968,-0.8102985721993936,0.06713006545208927,-0.5843139886856079
2009-05-01,1,unrate,9.4,9.343529057532745,9.479100975176546,8.186894275169275,9.01229190826416
2009-05-01,3,infl_yoy,-1.958761003762277,-2.2829622183634917,-1.8162433290264488,0.055841323994448196,-1.3786430358886719
2009-05-01,3,unrate,9.5,9.406682129267367,9.407779194381384,8.46913934953935,9.394251823425293
2009-05-01,6,infl_yoy,-0.2239682942003384,2.4606174107982706,2.0726734285908712,0.05477262451232785,-0.2034265697002411
2009-05-01,6,unrate,10.0,9.424966339815917,9.154786291172515,8.537893290043288,9.340448379516602
2009-06-01,1,infl_yoy,-1.2291746182109151,-1.9846027433905236,-1.632313646858468,-0.13760359575666092,-0.8565302491188049
2009-06-01,1,unrate,9.5,9.442741860610447,9.54373290545854,8.361425708605122,9.361761093139648
2009-06-01,3,infl_yoy,-1.4838355663267633,-2.6868380119783604,-2.4866908458794783,-0.39623653020699096,-1.584435224533081
2009-06-01,3,unrate,9.6,9.33297778032281,9.440276004315342,8.620230024142524,9.44698715209961
2009-06-01,6,infl_yoy,1.9145871744709275,3.3538126739174805,2.998520153459462,1.0995116176485649,0.9689010977745056
2009-06-01,6,unrate,9.9,9.150878362790305,9.280825627646756,9.030612634587632,9.416999816894531
2009-07-01,1,infl_yoy,-1.958761003762277,-2.7030287103439767,-2.331465659759641,-0.41753520899591123,-1.6499500274658203
2009-07-01,1,unrate,9.5,9.52031292559876,9.496494335551608,8.53776673326673,9.437445640563965
2009-07-01,3,infl_yoy,-1.377942862886472,-1.1994628065204354,-1.036475614455671,-0.30493226684909613,-1.156069040298462
2009-07-01,3,unrate,9.8,9.446535577929138,9.443975860205963,8.947062529137531,9.594843864440918
2009-07-01,6,infl_yoy,2.8141231232083674,4.090858441666372,4.009536769388771,1.7756548152347307,2.295917510986328
2009-07-01,6,unrate,9.9,9.048067614231725,9.10062742465989,9.123691999813053,9.157379150390625
2009-08-01,1,infl_yoy,-1.4838355663267633,-0.9266791987532712,-0.9756095132487497,-0.5052523735089259,-1.3839898109436035
2009-08-01,1,unrate,9.6,9.454928350352777,9.491482222724327,8.647255588855588,9.45091438293457
2009-08-01,3,infl_yoy,-0.2239682942003384,-0.2556432349546651,-0.1691648655352771,0.8003533623583947,1.4296048879623413
2009-08-01,3,unrate,10.0,9.237859726171068,9.374375072294164,9.053514247598807,9.499137878417969
2009-08-01,6,infl_yoy,2.621111388976716,4.139190871388454,4.047590091701891,2.1644097211137963,2.515030860900879
2009-08-01,6,unrate,9.8,8.931387128920004,8.92014226917945,8.882585268897767,9.014095306396484
2009-09-01,1,infl_yoy,-1.377942862886472,-1.5356476072160046,-1.2618658768090794,-0.6687899960930601,-0.9727696180343628
2009-09-01,1,unrate,9.8,9.716686137396106,9.69090060688725,8.895843181818186,9.643553733825684
2009-09-01,3,infl_yoy,1.9145871744709275,-0.15543409900843708,0.35781972715092314,1.441414837939136,1.3200619220733643
2009-09-01,3,unrate,9.9,9.320203551060477,9.409147617588767,9.252890806415806,9.486196517944336
2009-09-01,6,infl_yoy,2.151336357866529,3.721301692975821,3.7151896642270525,2.269876312955168,2.3647851943969727
2009-09-01,6,unrate,9.8,8.94023598829317,8.913137712075226,8.979308388231996,8.601374626159668
2009-10-01,1,infl_yoy,-0.2239682942003384,0.029263364656916035,0.34471591654295697,-0.5005186407762673,-0.26106685400009155
2009-10-01,1,unrate,10.0,9.764252697088288,9.87001074479582,9.048433270895769,9.205266952514648
2009-10-01,3,infl_yoy,2.8141231232083674,1.3365150002772326,1.548007132886776,1.8924298856478483,2.1239428520202637
2009-10-01,3,unrate,9.9,9.466728223438253,9.52156304759544,9.23366477664492,9.098204612731934
2009-10-01,6,infl_yoy,2.2861714393279886,3.824109192411872,3.7694600501568676,2.3667588713805365,2.4620907306671143
2009-10-01,6,unrate,9.9,9.229960431476483,9.148080770423492,9.2112267242948,9.292987823486328
2009-11-01,1,infl_yoy,1.9145871744709275,2.4927328981111394,2.404255474737453,1.176673062808377,1.0922603607177734
2009-11-01,1,unrate,9.9,9.731719323823814,9.783275274456656,9.216259387834388,9.05553913116455
2009-11-01,3,infl_yoy,2.621111388976716,1.824271332064971,1.9817910633502247,2.3626412884922723,2.3968698978424072
2009-11-01,3,unrate,9.8,9.482234855969004,9.41731232837213,9.14199954073704,8.553736686706543
2009-11-01,6,infl_yoy,2.2067707525304403,3.706870930320457,3.6994766792811102,2.3435672963159146,2.26841139793396
2009-11-01,6,unrate,9.9,9.473099158844438,9.286780386691941,8.954734016018381,9.096658706665039
2009-12-01,1,infl_yoy,2.8141231232083674,2.529480427224883,2.931324258883432,2.8786973697866656,2.8881030082702637
2009-12-01,1,unrate,9.9,9.65803693909026,9.803695815310437,9.39074027949175,9.396781921386719
2009-12-01,3,infl_yoy,2.151336357866529,2.6241068706960635,2.680110031386843,3.1459561217869747,2.5794525146484375
2009-12-01,3,unrate,9.8,9.614902508629081,9.567783697677386,9.32918177810322,8.87070083618164
2009-12-01,6,infl_yoy,2.003548929218568,3.0888180264194425,3.4142022197569926,2.894632274543775,2.8139431476593018
2009-12-01,6,unrate,9.6,9.533305839527713,9.262744744277615,9.047933994823547,8.95967960357666
